# step, loss_train, loss_test, metrics_test
1.500000000000000000e+03 3.873636305797845125e-04 5.563562153838574886e-04 6.176099996082484722e-04 1.318742986768484116e-03 1.989080803468823433e-03 3.521188627928495407e-04 3.873636305797845125e-04 5.563562153838574886e-04 6.176099996082484722e-04 1.318742986768484116e-03 1.989080803468823433e-03 3.521188627928495407e-04
1.600000000000000000e+03 3.734344500117003918e-04 5.382730741985142231e-04 5.643751937896013260e-04 1.241889316588640213e-03 1.896966947242617607e-03 3.345739387441426516e-04 3.734344500117003918e-04 5.382730741985142231e-04 5.643751937896013260e-04 1.241889316588640213e-03 1.896966947242617607e-03 3.345739387441426516e-04
1.700000000000000000e+03 3.589791303966194391e-04 5.254796706140041351e-04 5.209080991335213184e-04 1.197077450342476368e-03 1.819922123104333878e-03 3.201607323717325926e-04 3.589791303966194391e-04 5.254796706140041351e-04 5.209080991335213184e-04 1.197077450342476368e-03 1.819922123104333878e-03 3.201607323717325926e-04
1.800000000000000000e+03 3.390480123925954103e-04 5.052766064181923866e-04 4.902021028101444244e-04 1.136192004196345806e-03 1.757169142365455627e-03 3.081783070228993893e-04 3.390480123925954103e-04 5.052766064181923866e-04 4.902021028101444244e-04 1.136192004196345806e-03 1.757169142365455627e-03 3.081783070228993893e-04
1.900000000000000000e+03 3.322882403153926134e-04 5.020351381972432137e-04 4.548166471067816019e-04 1.137674553319811821e-03 1.686946605332195759e-03 2.974997332785278559e-04 3.322882403153926134e-04 5.020351381972432137e-04 4.548166471067816019e-04 1.137674553319811821e-03 1.686946605332195759e-03 2.974997332785278559e-04
2.000000000000000000e+03 3.132084093522280455e-04 4.880032211076468229e-04 4.320731386542320251e-04 1.044427743181586266e-03 1.617372501641511917e-03 2.837346110027283430e-04 3.132084093522280455e-04 4.880032211076468229e-04 4.320731386542320251e-04 1.044427743181586266e-03 1.617372501641511917e-03 2.837346110027283430e-04
2.100000000000000000e+03 3.024047182407230139e-04 4.849767719861119986e-04 4.100427904631942511e-04 1.008174032904207706e-03 1.601687283255159855e-03 2.783951931633055210e-04 3.024047182407230139e-04 4.849767719861119986e-04 4.100427904631942511e-04 1.008174032904207706e-03 1.601687283255159855e-03 2.783951931633055210e-04
2.200000000000000000e+03 2.886050206143409014e-04 4.598907544277608395e-04 3.883754834532737732e-04 9.760070242919027805e-04 1.518037519417703152e-03 2.676219446584582329e-04 2.886050206143409014e-04 4.598907544277608395e-04 3.883754834532737732e-04 9.760070242919027805e-04 1.518037519417703152e-03 2.676219446584582329e-04
2.300000000000000000e+03 2.996434632223099470e-04 4.958186182193458080e-04 3.775065706577152014e-04 9.682479430921375751e-04 1.478613703511655331e-03 2.581350563559681177e-04 2.996434632223099470e-04 4.958186182193458080e-04 3.775065706577152014e-04 9.682479430921375751e-04 1.478613703511655331e-03 2.581350563559681177e-04
2.400000000000000000e+03 2.625808410812169313e-04 4.390413232613354921e-04 3.506777284201234579e-04 9.016935946419835091e-04 1.411575358361005783e-03 2.461735857650637627e-04 2.625808410812169313e-04 4.390413232613354921e-04 3.506777284201234579e-04 9.016935946419835091e-04 1.411575358361005783e-03 2.461735857650637627e-04
2.500000000000000000e+03 2.538603439461439848e-04 4.281064320821315050e-04 3.367353929206728935e-04 8.716825395822525024e-04 1.364072086289525032e-03 2.376922493567690253e-04 2.538603439461439848e-04 4.281064320821315050e-04 3.367353929206728935e-04 8.716825395822525024e-04 1.364072086289525032e-03 2.376922493567690253e-04
2.600000000000000000e+03 3.867621708195656538e-04 5.658878362737596035e-04 4.240007256157696247e-04 1.057084649801254272e-03 2.138959011062979698e-03 2.518909750506281853e-04 3.867621708195656538e-04 5.658878362737596035e-04 4.240007256157696247e-04 1.057084649801254272e-03 2.138959011062979698e-03 2.518909750506281853e-04
2.700000000000000000e+03 2.352862502448260784e-04 4.090800357516855001e-04 3.046843921765685081e-04 8.113742223940789700e-04 1.264652120880782604e-03 2.188773942179977894e-04 2.352862502448260784e-04 4.090800357516855001e-04 3.046843921765685081e-04 8.113742223940789700e-04 1.264652120880782604e-03 2.188773942179977894e-04
2.800000000000000000e+03 3.484000044409185648e-04 4.716223047580569983e-04 4.201557021588087082e-04 1.553962705656886101e-03 1.313441665843129158e-03 2.400690573267638683e-04 3.484000044409185648e-04 4.716223047580569983e-04 4.201557021588087082e-04 1.553962705656886101e-03 1.313441665843129158e-03 2.400690573267638683e-04
2.900000000000000000e+03 2.195761917391791940e-04 3.867524210363626480e-04 2.807667769957333803e-04 7.561403326690196991e-04 1.172453979961574078e-03 1.997129147639498115e-04 2.195761917391791940e-04 3.867524210363626480e-04 2.807667769957333803e-04 7.561403326690196991e-04 1.172453979961574078e-03 1.997129147639498115e-04
3.000000000000000000e+03 2.131353830918669701e-04 3.727531584445387125e-04 2.726113307289779186e-04 7.332943496294319630e-04 1.130900694988667965e-03 1.913817250169813633e-04 2.131353830918669701e-04 3.727531584445387125e-04 2.726113307289779186e-04 7.332943496294319630e-04 1.130900694988667965e-03 1.913817250169813633e-04
3.100000000000000000e+03 2.434059279039502144e-04 4.298899730201810598e-04 2.890743198804557323e-04 7.572649628855288029e-04 1.127462252043187618e-03 2.041330299107357860e-04 2.434059279039502144e-04 4.298899730201810598e-04 2.890743198804557323e-04 7.572649628855288029e-04 1.127462252043187618e-03 2.041330299107357860e-04
3.200000000000000000e+03 2.388335706200450659e-04 3.619786002673208714e-04 2.866375725716352463e-04 7.476207101717591286e-04 1.078177709132432938e-03 1.737063430482521653e-04 2.388335706200450659e-04 3.619786002673208714e-04 2.866375725716352463e-04 7.476207101717591286e-04 1.078177709132432938e-03 1.737063430482521653e-04
3.300000000000000000e+03 2.146115875802934170e-04 3.777866368182003498e-04 2.616313868202269077e-04 6.663755630142986774e-04 1.079416368156671524e-03 1.703163870843127370e-04 2.146115875802934170e-04 3.777866368182003498e-04 2.616313868202269077e-04 6.663755630142986774e-04 1.079416368156671524e-03 1.703163870843127370e-04
3.400000000000000000e+03 2.521766582503914833e-04 4.009764525108039379e-04 4.073964082635939121e-04 1.560855307616293430e-03 1.023135031573474407e-03 2.099478879244998097e-04 2.521766582503914833e-04 4.009764525108039379e-04 4.073964082635939121e-04 1.560855307616293430e-03 1.023135031573474407e-03 2.099478879244998097e-04
3.500000000000000000e+03 2.633185940794646740e-04 3.316001675557345152e-04 2.445788995828479528e-04 7.209958857856690884e-04 1.000221353024244308e-03 1.489875430706888437e-04 2.633185940794646740e-04 3.316001675557345152e-04 2.445788995828479528e-04 7.209958857856690884e-04 1.000221353024244308e-03 1.489875430706888437e-04
3.600000000000000000e+03 2.349196438444778323e-04 3.776468220166862011e-04 2.921686391346156597e-04 6.664667744189500809e-04 1.039957394823431969e-03 2.038200327660888433e-04 2.349196438444778323e-04 3.776468220166862011e-04 2.921686391346156597e-04 6.664667744189500809e-04 1.039957394823431969e-03 2.038200327660888433e-04
3.700000000000000000e+03 1.866923266788944602e-04 3.084915224462747574e-04 2.346375549677759409e-04 5.905761499889194965e-04 8.882323745638132095e-04 1.364885829389095306e-04 1.866923266788944602e-04 3.084915224462747574e-04 2.346375549677759409e-04 5.905761499889194965e-04 8.882323745638132095e-04 1.364885829389095306e-04
3.800000000000000000e+03 1.760679297149181366e-04 2.846093557309359312e-04 2.247476950287818909e-04 5.579344579018652439e-04 8.318412001244723797e-04 1.252630027011036873e-04 1.760679297149181366e-04 2.846093557309359312e-04 2.247476950287818909e-04 5.579344579018652439e-04 8.318412001244723797e-04 1.252630027011036873e-04
3.900000000000000000e+03 1.729880168568342924e-04 2.780129434540867805e-04 2.243483759230002761e-04 5.372401792556047440e-04 8.024458074942231178e-04 1.192740674014203250e-04 1.729880168568342924e-04 2.780129434540867805e-04 2.243483759230002761e-04 5.372401792556047440e-04 8.024458074942231178e-04 1.192740674014203250e-04
4.000000000000000000e+03 1.673753868089988828e-04 2.678362652659416199e-04 2.190757513744756579e-04 5.179010331630706787e-04 7.738422718830406666e-04 1.121932291425764561e-04 1.673753868089988828e-04 2.678362652659416199e-04 2.190757513744756579e-04 5.179010331630706787e-04 7.738422718830406666e-04 1.121932291425764561e-04
4.100000000000000000e+03 1.697387633612379432e-04 2.664877392817288637e-04 2.237960434285923839e-04 5.102712311781942844e-04 7.546533597633242607e-04 1.129414085880853236e-04 1.697387633612379432e-04 2.664877392817288637e-04 2.237960434285923839e-04 5.102712311781942844e-04 7.546533597633242607e-04 1.129414085880853236e-04
4.200000000000000000e+03 1.614129869267344475e-04 2.499196853023022413e-04 2.137616829713806510e-04 4.951673909090459347e-04 7.415877771563827991e-04 1.043760203174315393e-04 1.614129869267344475e-04 2.499196853023022413e-04 2.137616829713806510e-04 4.951673909090459347e-04 7.415877771563827991e-04 1.043760203174315393e-04
4.300000000000000000e+03 1.742323656799271703e-04 2.486439188942313194e-04 2.224436611868441105e-04 4.861874913331121206e-04 7.275872048921883106e-04 9.807263268157839775e-05 1.742323656799271703e-04 2.486439188942313194e-04 2.224436611868441105e-04 4.861874913331121206e-04 7.275872048921883106e-04 9.807263268157839775e-05
4.400000000000000000e+03 1.533719623694196343e-04 2.435231726849451661e-04 2.077237149933353066e-04 4.586653667502105236e-04 7.026330567896366119e-04 9.310369205195456743e-05 1.533719623694196343e-04 2.435231726849451661e-04 2.077237149933353066e-04 4.586653667502105236e-04 7.026330567896366119e-04 9.310369205195456743e-05
